year,month,day,gender,births,Decade
1970,1,29.0,F,4792,1970
1970,1,29.0,M,5024,1970
1970,1,30.0,F,4856,1970
1970,1,30.0,M,5056,1970
1970,1,31.0,F,4328,1970
1970,1,31.0,M,4684,1970
1970,1,99.0,F,84,1970
1970,1,99.0,M,54,1970
1970,2,1.0,F,4380,1970
1970,2,1.0,M,4662,1970
1970,2,2.0,F,5128,1970
1970,2,2.0,M,5414,1970
1970,2,3.0,F,5096,1970
1970,2,3.0,M,5616,1970
1970,2,4.0,F,4848,1970
1970,2,4.0,M,5238,1970
1970,2,5.0,F,4802,1970
1970,2,5.0,M,4964,1970
1970,2,6.0,F,5122,1970
1970,2,6.0,M,5098,1970
1970,2,7.0,F,4652,1970
1970,2,7.0,M,4910,1970
1970,2,8.0,F,4226,1970
1970,2,8.0,M,4790,1970
1970,2,9.0,F,5016,1970
1970,2,9.0,M,5210,1970
1970,2,10.0,F,5218,1970
1970,2,10.0,M,5402,1970
1970,2,11.0,F,4990,1970
1970,2,11.0,M,5298,1970
1970,2,12.0,F,4958,1970
1970,2,12.0,M,5100,1970
1970,2,13.0,F,4986,1970
1970,2,13.0,M,5124,1970
1970,2,14.0,F,4652,1970
1970,2,14.0,M,4906,1970
1970,2,15.0,F,4598,1970
1970,2,15.0,M,4538,1970
1970,2,16.0,F,5056,1970
1970,2,16.0,M,5204,1970
1970,2,17.0,F,5160,1970
1970,2,17.0,M,5516,1970
1970,2,18.0,F,5120,1970
1970,2,18.0,M,5352,1970
1970,2,19.0,F,4792,1970
1970,2,19.0,M,5280,1970
1970,2,20.0,F,5214,1970
1970,2,20.0,M,5330,1970
1970,2,21.0,F,4556,1970
1970,2,21.0,M,4758,1970
1970,2,22.0,F,4458,1970
1970,2,22.0,M,4528,1970
1970,2,23.0,F,5000,1970
1970,2,23.0,M,5168,1970
1970,2,24.0,F,5386,1970
1970,2,24.0,M,5396,1970
1970,2,25.0,F,5254,1970
1970,2,25.0,M,5320,1970
1970,2,26.0,F,5204,1970
1970,2,26.0,M,5204,1970
1970,2,27.0,F,4992,1970
1970,2,27.0,M,5272,1970
1970,2,28.0,F,4796,1970
1970,2,28.0,M,4924,1970
1970,2,29.0,F,38,1970
1970,2,29.0,M,44,1970
1970,2,30.0,F,20,1970
1970,2,30.0,M,12,1970
1970,2,31.0,F,8,1970
1970,2,31.0,M,6,1970
1970,2,99.0,F,100,1970
1970,2,99.0,M,78,1970
1970,3,1.0,F,4390,1970
1970,3,1.0,M,4492,1970
1970,3,2.0,F,5050,1970
1970,3,2.0,M,5120,1970
1970,3,3.0,F,5334,1970
1970,3,3.0,M,5972,1970
1970,3,4.0,F,5116,1970
1970,3,4.0,M,5484,1970
1970,3,5.0,F,4958,1970
1970,3,5.0,M,5300,1970
1970,3,6.0,F,5216,1970
1970,3,6.0,M,5288,1970
1970,3,7.0,F,4568,1970
1970,3,7.0,M,4892,1970
1970,3,8.0,F,4342,1970
1970,3,8.0,M,4584,1970
1970,3,9.0,F,5092,1970
1970,3,9.0,M,5248,1970
1970,3,10.0,F,5222,1970
1970,3,10.0,M,5522,1970
1970,3,11.0,F,5108,1970
1970,3,11.0,M,5302,1970
1970,3,12.0,F,5000,1970
1970,3,12.0,M,5180,1970
1970,3,13.0,F,4890,1970
1970,3,13.0,M,5250,1970
1970,3,14.0,F,4514,1970
1970,3,14.0,M,4936,1970
1970,3,15.0,F,4098,1970
1970,3,15.0,M,4498,1970
1970,3,16.0,F,4820,1970
1970,3,16.0,M,5238,1970
1970,3,17.0,F,5120,1970
1970,3,17.0,M,5574,1970
1970,3,18.0,F,4986,1970
1970,3,18.0,M,5292,1970
1970,3,19.0,F,4802,1970
1970,3,19.0,M,5298,1970
1970,3,20.0,F,5018,1970
1970,3,20.0,M,5188,1970
1970,3,21.0,F,4572,1970
1970,3,21.0,M,4818,1970
1970,3,22.0,F,4296,1970
1970,3,22.0,M,4488,1970
1970,3,23.0,F,5000,1970
1970,3,23.0,M,5334,1970
1970,3,24.0,F,5064,1970
1970,3,24.0,M,5492,1970
1970,3,25.0,F,4888,1970
1970,3,25.0,M,5260,1970
1970,3,26.0,F,4834,1970
1970,3,26.0,M,5052,1970
1970,3,27.0,F,4650,1970
1970,3,27.0,M,5142,1970
1970,3,28.0,F,4258,1970
1970,3,28.0,M,4506,1970
1970,3,29.0,F,4028,1970
1970,3,29.0,M,4286,1970
1970,3,30.0,F,4766,1970
1970,3,30.0,M,5000,1970
1970,3,31.0,F,5098,1970
1970,3,31.0,M,5074,1970
1970,3,99.0,F,100,1970
1970,3,99.0,M,140,1970
1970,4,1.0,F,4838,1970
1970,4,1.0,M,5164,1970
1970,4,2.0,F,4834,1970
1970,4,2.0,M,5300,1970
1970,4,3.0,F,4936,1970
1970,4,3.0,M,5180,1970
1970,4,4.0,F,4594,1970
1970,4,4.0,M,4640,1970
1970,4,5.0,F,4250,1970
1970,4,5.0,M,4272,1970
1970,4,6.0,F,4956,1970
1970,4,6.0,M,5096,1970
1970,4,7.0,F,5222,1970
1970,4,7.0,M,5252,1970
1970,4,8.0,F,4856,1970
1970,4,8.0,M,5094,1970
1970,4,9.0,F,4798,1970
1970,4,9.0,M,5100,1970
1970,4,10.0,F,4902,1970
1970,4,10.0,M,5170,1970
1970,4,11.0,F,4388,1970
1970,4,11.0,M,4652,1970
1970,4,12.0,F,3970,1970
1970,4,12.0,M,4244,1970
1970,4,13.0,F,4592,1970
1970,4,13.0,M,4878,1970
1970,4,14.0,F,4874,1970
1970,4,14.0,M,5226,1970
1970,4,15.0,F,4846,1970
1970,4,15.0,M,4978,1970
1970,4,16.0,F,4678,1970
1970,4,16.0,M,4990,1970
1970,4,17.0,F,4630,1970
1970,4,17.0,M,5076,1970
1970,4,18.0,F,4286,1970
1970,4,18.0,M,4500,1970
1970,4,19.0,F,4002,1970
1970,4,19.0,M,4172,1970
1970,4,20.0,F,4720,1970
1970,4,20.0,M,4854,1970
1970,4,21.0,F,4996,1970
1970,4,21.0,M,5102,1970
1970,4,22.0,F,4774,1970
1970,4,22.0,M,4940,1970
1970,4,23.0,F,4632,1970
1970,4,23.0,M,4886,1970
1970,4,24.0,F,4848,1970
1970,4,24.0,M,5012,1970
1970,4,25.0,F,4224,1970
1970,4,25.0,M,4600,1970
1970,4,26.0,F,3918,1970
1970,4,26.0,M,4360,1970
1970,4,27.0,F,4834,1970
1970,4,27.0,M,5076,1970
1970,4,28.0,F,5086,1970
1970,4,28.0,M,5214,1970
1970,4,29.0,F,4744,1970
1970,4,29.0,M,4984,1970
1970,4,30.0,F,4700,1970
1970,4,30.0,M,4984,1970
1970,4,31.0,F,26,1970
1970,4,31.0,M,18,1970
1970,4,99.0,F,54,1970
1970,4,99.0,M,68,1970
1970,5,1.0,F,4780,1970
1970,5,1.0,M,5166,1970
1970,5,2.0,F,4170,1970
1970,5,2.0,M,4570,1970
1970,5,3.0,F,3774,1970
1970,5,3.0,M,4262,1970
1970,5,4.0,F,4904,1970
1970,5,4.0,M,4848,1970
1970,5,5.0,F,4946,1970
1970,5,5.0,M,5190,1970
1970,5,6.0,F,4848,1970
1970,5,6.0,M,4864,1970
1970,5,7.0,F,4806,1970
1970,5,7.0,M,4826,1970
1970,5,8.0,F,4730,1970
1970,5,8.0,M,5106,1970
1970,5,9.0,F,4398,1970
1970,5,9.0,M,4598,1970
1970,5,10.0,F,3986,1970
1970,5,10.0,M,4442,1970
1970,5,11.0,F,5032,1970
1970,5,11.0,M,5048,1970
1970,5,12.0,F,5148,1970
1970,5,12.0,M,5288,1970
1970,5,13.0,F,4846,1970
1970,5,13.0,M,5180,1970
1970,5,14.0,F,4788,1970
1970,5,14.0,M,5024,1970
1970,5,15.0,F,4920,1970
1970,5,15.0,M,5294,1970
1970,5,16.0,F,4306,1970
1970,5,16.0,M,4640,1970
1970,5,17.0,F,3826,1970
1970,5,17.0,M,4204,1970
1970,5,18.0,F,4842,1970
1970,5,18.0,M,5180,1970
1970,5,19.0,F,5100,1970
1970,5,19.0,M,5336,1970
1970,5,20.0,F,4950,1970
1970,5,20.0,M,5094,1970
1970,5,21.0,F,5036,1970
1970,5,21.0,M,5208,1970
1970,5,22.0,F,5010,1970
1970,5,22.0,M,5352,1970
1970,5,23.0,F,4684,1970
1970,5,23.0,M,4740,1970
1970,5,24.0,F,4256,1970
1970,5,24.0,M,4462,1970
1970,5,25.0,F,5028,1970
1970,5,25.0,M,5048,1970
1970,5,26.0,F,5104,1970
1970,5,26.0,M,5494,1970
1970,5,27.0,F,4770,1970
1970,5,27.0,M,5264,1970
1970,5,28.0,F,4850,1970
1970,5,28.0,M,5190,1970
1970,5,29.0,F,4758,1970
1970,5,29.0,M,5226,1970
1970,5,30.0,F,4318,1970
1970,5,30.0,M,4550,1970
1970,5,31.0,F,3950,1970
1970,5,31.0,M,4438,1970
1970,5,99.0,F,72,1970
1970,5,99.0,M,72,1970
1970,6,1.0,F,5118,1970
1970,6,1.0,M,5006,1970
1970,6,2.0,F,5242,1970
1970,6,2.0,M,5640,1970
1970,6,3.0,F,5036,1970
1970,6,3.0,M,5234,1970
1970,6,4.0,F,4760,1970
1970,6,4.0,M,5204,1970
1970,6,5.0,F,4818,1970
1970,6,5.0,M,5242,1970
1970,6,6.0,F,4756,1970
1970,6,6.0,M,4760,1970
1970,6,7.0,F,4086,1970
1970,6,7.0,M,4414,1970
1970,6,8.0,F,4770,1970
1970,6,8.0,M,5176,1970
1970,6,9.0,F,5236,1970
1970,6,9.0,M,5528,1970
1970,6,10.0,F,5058,1970
1970,6,10.0,M,5272,1970
1970,6,11.0,F,5146,1970
1970,6,11.0,M,5372,1970
1970,6,12.0,F,5194,1970
1970,6,12.0,M,5580,1970
1970,6,13.0,F,4414,1970
1970,6,13.0,M,4798,1970
1970,6,14.0,F,4230,1970
1970,6,14.0,M,4384,1970
1970,6,15.0,F,5038,1970
1970,6,15.0,M,5178,1970
1970,6,16.0,F,5308,1970
1970,6,16.0,M,5570,1970
1970,6,17.0,F,5108,1970
1970,6,17.0,M,5502,1970
1970,6,18.0,F,5180,1970
1970,6,18.0,M,5340,1970
1970,6,19.0,F,5080,1970
1970,6,19.0,M,5310,1970
1970,6,20.0,F,4768,1970
1970,6,20.0,M,4832,1970
1970,6,21.0,F,4106,1970
1970,6,21.0,M,4462,1970
1970,6,22.0,F,4970,1970
1970,6,22.0,M,5382,1970
1970,6,23.0,F,5156,1970
1970,6,23.0,M,5522,1970
1970,6,24.0,F,5298,1970
1970,6,24.0,M,5346,1970
1970,6,25.0,F,5088,1970
1970,6,25.0,M,5238,1970
1970,6,26.0,F,5158,1970
1970,6,26.0,M,5464,1970
1970,6,27.0,F,4720,1970
1970,6,27.0,M,4952,1970
1970,6,28.0,F,4342,1970
1970,6,28.0,M,4386,1970
1970,6,29.0,F,4996,1970
1970,6,29.0,M,5510,1970
1970,6,30.0,F,5494,1970
1970,6,30.0,M,5884,1970
1970,6,31.0,F,14,1970
1970,6,31.0,M,14,1970
1970,6,99.0,F,102,1970
1970,6,99.0,M,86,1970
1970,7,1.0,F,5376,1970
1970,7,1.0,M,5732,1970
1970,7,2.0,F,5370,1970
1970,7,2.0,M,5864,1970
1970,7,3.0,F,5078,1970
1970,7,3.0,M,5438,1970
1970,7,4.0,F,4608,1970
1970,7,4.0,M,4772,1970
1970,7,5.0,F,4492,1970
1970,7,5.0,M,4528,1970
1970,7,6.0,F,4910,1970
1970,7,6.0,M,5608,1970
1970,7,7.0,F,5358,1970
1970,7,7.0,M,5934,1970
1970,7,8.0,F,5298,1970
1970,7,8.0,M,5598,1970
1970,7,9.0,F,5224,1970
1970,7,9.0,M,5492,1970
1970,7,10.0,F,5226,1970
1970,7,10.0,M,5636,1970
1970,7,11.0,F,4566,1970
1970,7,11.0,M,5124,1970
1970,7,12.0,F,4606,1970
1970,7,12.0,M,4578,1970
1970,7,13.0,F,5086,1970
1970,7,13.0,M,5482,1970
1970,7,14.0,F,5620,1970
1970,7,14.0,M,6208,1970
1970,7,15.0,F,5430,1970
1970,7,15.0,M,5648,1970
1970,7,16.0,F,5318,1970
1970,7,16.0,M,5730,1970
1970,7,17.0,F,5334,1970
1970,7,17.0,M,5604,1970
1970,7,18.0,F,4856,1970
1970,7,18.0,M,5110,1970
1970,7,19.0,F,4590,1970
1970,7,19.0,M,4930,1970
1970,7,20.0,F,5348,1970
1970,7,20.0,M,5634,1970
1970,7,21.0,F,5506,1970
1970,7,21.0,M,5942,1970
1970,7,22.0,F,5138,1970
1970,7,22.0,M,5544,1970
1970,7,23.0,F,5340,1970
1970,7,23.0,M,5504,1970
1970,7,24.0,F,5312,1970
1970,7,24.0,M,5644,1970
1970,7,25.0,F,4786,1970
1970,7,25.0,M,5080,1970
1970,7,26.0,F,4508,1970
1970,7,26.0,M,4958,1970
1970,7,27.0,F,5370,1970
1970,7,27.0,M,5682,1970
1970,7,28.0,F,5752,1970
1970,7,28.0,M,6106,1970
1970,7,29.0,F,5556,1970
1970,7,29.0,M,5798,1970
1970,7,30.0,F,5302,1970
1970,7,30.0,M,5754,1970
1970,7,31.0,F,5502,1970
1970,7,31.0,M,5798,1970
1970,7,99.0,F,106,1970
1970,7,99.0,M,120,1970
1970,8,1.0,F,4966,1970
1970,8,1.0,M,5450,1970
1970,8,2.0,F,4480,1970
1970,8,2.0,M,4802,1970
1970,8,3.0,F,5420,1970
1970,8,3.0,M,5760,1970
1970,8,4.0,F,5346,1970
1970,8,4.0,M,5834,1970
1970,8,5.0,F,5332,1970
1970,8,5.0,M,5540,1970
1970,8,6.0,F,5308,1970
1970,8,6.0,M,5528,1970
1970,8,7.0,F,5376,1970
1970,8,7.0,M,5646,1970
1970,8,8.0,F,4914,1970
1970,8,8.0,M,5318,1970
1970,8,9.0,F,4628,1970
1970,8,9.0,M,4830,1970
1970,8,10.0,F,5178,1970
1970,8,10.0,M,5668,1970
1970,8,11.0,F,5554,1970
1970,8,11.0,M,6012,1970
1970,8,12.0,F,5522,1970
1970,8,12.0,M,5962,1970
1970,8,13.0,F,5350,1970
1970,8,13.0,M,5710,1970
1970,8,14.0,F,5656,1970
1970,8,14.0,M,5882,1970
1970,8,15.0,F,4916,1970
1970,8,15.0,M,5320,1970
1970,8,16.0,F,4766,1970
1970,8,16.0,M,4850,1970
1970,8,17.0,F,5404,1970
1970,8,17.0,M,5628,1970
1970,8,18.0,F,5510,1970
1970,8,18.0,M,6138,1970
1970,8,19.0,F,5402,1970
1970,8,19.0,M,5732,1970
1970,8,20.0,F,5340,1970
1970,8,20.0,M,5528,1970
1970,8,21.0,F,5448,1970
1970,8,21.0,M,5602,1970
1970,8,22.0,F,4720,1970
1970,8,22.0,M,5238,1970
1970,8,23.0,F,4494,1970
1970,8,23.0,M,4780,1970
1970,8,24.0,F,5198,1970
1970,8,24.0,M,5258,1970
1970,8,25.0,F,5566,1970
1970,8,25.0,M,5818,1970
1970,8,26.0,F,5560,1970
1970,8,26.0,M,5746,1970
1970,8,27.0,F,5146,1970
1970,8,27.0,M,5518,1970
1970,8,28.0,F,5460,1970
1970,8,28.0,M,5544,1970
1970,8,29.0,F,4802,1970
1970,8,29.0,M,5240,1970
1970,8,30.0,F,4396,1970
1970,8,30.0,M,4996,1970
1970,8,31.0,F,5528,1970
1970,8,31.0,M,5550,1970
1970,8,99.0,F,108,1970
1970,8,99.0,M,104,1970
1970,9,1.0,F,5506,1970
1970,9,1.0,M,5844,1970
1970,9,2.0,F,5256,1970
1970,9,2.0,M,5680,1970
1970,9,3.0,F,5366,1970
1970,9,3.0,M,5722,1970
1970,9,4.0,F,5574,1970
1970,9,4.0,M,5792,1970
1970,9,5.0,F,4982,1970
1970,9,5.0,M,5234,1970
1970,9,6.0,F,4542,1970
1970,9,6.0,M,4944,1970
1970,9,7.0,F,4658,1970
1970,9,7.0,M,4906,1970
1970,9,8.0,F,5444,1970
1970,9,8.0,M,5866,1970
1970,9,9.0,F,5740,1970
1970,9,9.0,M,6120,1970
1970,9,10.0,F,5540,1970
1970,9,10.0,M,6114,1970
1970,9,11.0,F,5640,1970
1970,9,11.0,M,5952,1970
1970,9,12.0,F,4960,1970
1970,9,12.0,M,5258,1970
1970,9,13.0,F,4750,1970
1970,9,13.0,M,4794,1970
1970,9,14.0,F,5432,1970
1970,9,14.0,M,5872,1970
1970,9,15.0,F,5806,1970
1970,9,15.0,M,6098,1970
1970,9,16.0,F,5558,1970
1970,9,16.0,M,6146,1970
1970,9,17.0,F,5636,1970
1970,9,17.0,M,5836,1970
1970,9,18.0,F,5606,1970
1970,9,18.0,M,5940,1970
1970,9,19.0,F,5134,1970
1970,9,19.0,M,5358,1970
1970,9,20.0,F,4922,1970
1970,9,20.0,M,5054,1970
1970,9,21.0,F,5558,1970
1970,9,21.0,M,6056,1970
1970,9,22.0,F,5986,1970
1970,9,22.0,M,6480,1970
1970,9,23.0,F,5666,1970
1970,9,23.0,M,6132,1970
1970,9,24.0,F,5574,1970
1970,9,24.0,M,5874,1970
1970,9,25.0,F,5750,1970
1970,9,25.0,M,6166,1970
1970,9,26.0,F,4992,1970
1970,9,26.0,M,5412,1970
1970,9,27.0,F,4800,1970
1970,9,27.0,M,5016,1970
1970,9,28.0,F,5642,1970
1970,9,28.0,M,5698,1970
1970,9,29.0,F,5706,1970
1970,9,29.0,M,5858,1970
1970,9,30.0,F,5416,1970
1970,9,30.0,M,5828,1970
1970,9,31.0,F,40,1970
1970,9,31.0,M,34,1970
1970,9,99.0,F,116,1970
1970,9,99.0,M,114,1970
1970,10,1.0,F,5364,1970
1970,10,1.0,M,5418,1970
1970,10,2.0,F,5514,1970
1970,10,2.0,M,5696,1970
1970,10,3.0,F,5116,1970
1970,10,3.0,M,5376,1970
1970,10,4.0,F,4544,1970
1970,10,4.0,M,4828,1970
1970,10,5.0,F,5450,1970
1970,10,5.0,M,5598,1970
1970,10,6.0,F,5786,1970
1970,10,6.0,M,5796,1970
1970,10,7.0,F,5404,1970
1970,10,7.0,M,5616,1970
1970,10,8.0,F,5418,1970
1970,10,8.0,M,5354,1970
1970,10,9.0,F,5528,1970
1970,10,9.0,M,5668,1970
1970,10,10.0,F,4824,1970
1970,10,10.0,M,4966,1970
1970,10,11.0,F,4440,1970
1970,10,11.0,M,4774,1970
1970,10,12.0,F,5438,1970
1970,10,12.0,M,5578,1970
1970,10,13.0,F,5530,1970
1970,10,13.0,M,5706,1970
1970,10,14.0,F,5376,1970
1970,10,14.0,M,5506,1970
1970,10,15.0,F,5180,1970
1970,10,15.0,M,5464,1970
1970,10,16.0,F,5156,1970
1970,10,16.0,M,5548,1970
1970,10,17.0,F,4580,1970
1970,10,17.0,M,4910,1970
1970,10,18.0,F,4380,1970
1970,10,18.0,M,4544,1970
1970,10,19.0,F,5028,1970
1970,10,19.0,M,5472,1970
1970,10,20.0,F,5506,1970
1970,10,20.0,M,5632,1970
1970,10,21.0,F,5282,1970
1970,10,21.0,M,5434,1970
1970,10,22.0,F,5002,1970
1970,10,22.0,M,5476,1970
1970,10,23.0,F,5158,1970
1970,10,23.0,M,5496,1970
1970,10,24.0,F,4618,1970
1970,10,24.0,M,4980,1970
1970,10,25.0,F,4458,1970
1970,10,25.0,M,4808,1970
1970,10,26.0,F,5092,1970
1970,10,26.0,M,5524,1970
1970,10,27.0,F,5634,1970
1970,10,27.0,M,5322,1970
1970,10,28.0,F,4844,1970
1970,10,28.0,M,5418,1970
1970,10,29.0,F,4964,1970
1970,10,29.0,M,5158,1970
1970,10,30.0,F,5198,1970
1970,10,30.0,M,5416,1970
1970,10,31.0,F,4730,1970
1970,10,31.0,M,4862,1970
1970,10,99.0,F,266,1970
1970,10,99.0,M,270,1970
1970,11,1.0,F,4588,1970
1970,11,1.0,M,4482,1970
1970,11,2.0,F,5102,1970
1970,11,2.0,M,5466,1970
1970,11,3.0,F,5446,1970
1970,11,3.0,M,5700,1970
1970,11,4.0,F,5148,1970
1970,11,4.0,M,5474,1970
1970,11,5.0,F,5120,1970
1970,11,5.0,M,5334,1970
1970,11,6.0,F,5294,1970
1970,11,6.0,M,5428,1970
1970,11,7.0,F,4674,1970
1970,11,7.0,M,4786,1970
1970,11,8.0,F,4366,1970
1970,11,8.0,M,4766,1970
1970,11,9.0,F,5226,1970
1970,11,9.0,M,5336,1970
1970,11,10.0,F,5610,1970
1970,11,10.0,M,5718,1970
1970,11,11.0,F,5272,1970
1970,11,11.0,M,5340,1970
1970,11,12.0,F,5098,1970
1970,11,12.0,M,5606,1970
1970,11,13.0,F,5390,1970
1970,11,13.0,M,5460,1970
1970,11,14.0,F,4822,1970
1970,11,14.0,M,5006,1970
1970,11,15.0,F,4514,1970
1970,11,15.0,M,4768,1970
1970,11,16.0,F,5184,1970
1970,11,16.0,M,5506,1970
1970,11,17.0,F,5346,1970
1970,11,17.0,M,5836,1970
1970,11,18.0,F,5274,1970
1970,11,18.0,M,5640,1970
1970,11,19.0,F,5324,1970
1970,11,19.0,M,5504,1970
1970,11,20.0,F,5440,1970
1970,11,20.0,M,5686,1970
1970,11,21.0,F,4862,1970
1970,11,21.0,M,5064,1970
1970,11,22.0,F,4332,1970
1970,11,22.0,M,4594,1970
1970,11,23.0,F,5158,1970
1970,11,23.0,M,5782,1970
1970,11,24.0,F,5514,1970
1970,11,24.0,M,5638,1970
1970,11,25.0,F,5182,1970
1970,11,25.0,M,5360,1970
1970,11,26.0,F,4274,1970
1970,11,26.0,M,4438,1970
1970,11,27.0,F,4880,1970
1970,11,27.0,M,5158,1970
1970,11,28.0,F,4732,1970
1970,11,28.0,M,4938,1970
1970,11,29.0,F,4474,1970
1970,11,29.0,M,4716,1970
1970,11,30.0,F,5402,1970
1970,11,30.0,M,5724,1970
1970,11,31.0,F,14,1970
1970,11,31.0,M,20,1970
1970,11,99.0,F,150,1970
1970,11,99.0,M,118,1970
1970,12,1.0,F,5530,1970
1970,12,1.0,M,5798,1970
1970,12,2.0,F,5514,1970
1970,12,2.0,M,5666,1970
1970,12,3.0,F,5110,1970
1970,12,3.0,M,5258,1970
1970,12,4.0,F,5296,1970
1970,12,4.0,M,5576,1970
1970,12,5.0,F,4710,1970
1970,12,5.0,M,4900,1970
1970,12,6.0,F,4480,1970
1970,12,6.0,M,4792,1970
1970,12,7.0,F,5252,1970
1970,12,7.0,M,5468,1970
1970,12,8.0,F,5402,1970
1970,12,8.0,M,5818,1970
1970,12,9.0,F,5190,1970
1970,12,9.0,M,5518,1970
1970,12,10.0,F,5192,1970
1970,12,10.0,M,5564,1970
1970,12,11.0,F,5224,1970
1970,12,11.0,M,5480,1970
1970,12,12.0,F,4948,1970
1970,12,12.0,M,5092,1970
1970,12,13.0,F,4550,1970
1970,12,13.0,M,4654,1970
1970,12,14.0,F,5438,1970
1970,12,14.0,M,5632,1970
1970,12,15.0,F,5682,1970
1970,12,15.0,M,6202,1970
1970,12,16.0,F,5484,1970
1970,12,16.0,M,6102,1970
1970,12,17.0,F,5442,1970
1970,12,17.0,M,5792,1970
1970,12,18.0,F,5728,1970
1970,12,18.0,M,5980,1970
1970,12,19.0,F,5092,1970
1970,12,19.0,M,5426,1970
1970,12,20.0,F,4586,1970
1970,12,20.0,M,4736,1970
1970,12,21.0,F,5494,1970
1970,12,21.0,M,5878,1970
1970,12,22.0,F,5308,1970
1970,12,22.0,M,5700,1970
1970,12,23.0,F,4854,1970
1970,12,23.0,M,5216,1970
1970,12,24.0,F,4532,1970
1970,12,24.0,M,4588,1970
1970,12,25.0,F,4130,1970
1970,12,25.0,M,4360,1970
1970,12,26.0,F,4560,1970
1970,12,26.0,M,4806,1970
1970,12,27.0,F,4506,1970
1970,12,27.0,M,4808,1970
1970,12,28.0,F,5658,1970
1970,12,28.0,M,5982,1970
1970,12,29.0,F,6204,1970
1970,12,29.0,M,6244,1970
1970,12,30.0,F,5820,1970
1970,12,30.0,M,6112,1970
1970,12,31.0,F,5568,1970
1970,12,31.0,M,5642,1970
1970,12,99.0,F,184,1970
1970,12,99.0,M,220,1970
1971,1,1.0,F,4214,1970
1971,1,1.0,M,4634,1970
1971,1,2.0,F,4460,1970
1971,1,2.0,M,4766,1970
1971,1,3.0,F,4288,1970
1971,1,3.0,M,4510,1970
1971,1,4.0,F,4868,1970
1971,1,4.0,M,5176,1970
1971,1,5.0,F,5012,1970
1971,1,5.0,M,5526,1970
1971,1,6.0,F,4848,1970
1971,1,6.0,M,5298,1970
1971,1,7.0,F,4974,1970
1971,1,7.0,M,5056,1970
1971,1,8.0,F,5182,1970
1971,1,8.0,M,5304,1970
1971,1,9.0,F,4564,1970
1971,1,9.0,M,4716,1970
1971,1,10.0,F,4480,1970
1971,1,10.0,M,4636,1970
1971,1,11.0,F,5310,1970
1971,1,11.0,M,5514,1970
1971,1,12.0,F,5382,1970
1971,1,12.0,M,5682,1970
1971,1,13.0,F,5118,1970
1971,1,13.0,M,5546,1970
1971,1,14.0,F,5030,1970
1971,1,14.0,M,5334,1970
1971,1,15.0,F,5212,1970
1971,1,15.0,M,5662,1970
1971,1,16.0,F,4648,1970
1971,1,16.0,M,4942,1970
1971,1,17.0,F,4400,1970
1971,1,17.0,M,4406,1970
1971,1,18.0,F,5340,1970
1971,1,18.0,M,5634,1970
1971,1,19.0,F,5542,1970
1971,1,19.0,M,5478,1970
1971,1,20.0,F,5176,1970
1971,1,20.0,M,5422,1970
1971,1,21.0,F,5104,1970
1971,1,21.0,M,5388,1970
1971,1,22.0,F,5176,1970
1971,1,22.0,M,5554,1970
1971,1,23.0,F,4778,1970
1971,1,23.0,M,5024,1970
1971,1,24.0,F,4340,1970
1971,1,24.0,M,4654,1970
1971,1,25.0,F,5280,1970
1971,1,25.0,M,5278,1970
1971,1,26.0,F,5424,1970
1971,1,26.0,M,5572,1970
1971,1,27.0,F,5096,1970
1971,1,27.0,M,5346,1970
1971,1,28.0,F,4910,1970
1971,1,28.0,M,5482,1970
1971,1,29.0,F,4944,1970
1971,1,29.0,M,5330,1970
1971,1,30.0,F,4700,1970
1971,1,30.0,M,5072,1970
1971,1,31.0,F,4474,1970
1971,1,31.0,M,4590,1970
1971,1,99.0,F,8,1970
1971,1,99.0,M,12,1970
1971,2,1.0,F,5056,1970
1971,2,1.0,M,5354,1970
1971,2,2.0,F,5120,1970
1971,2,2.0,M,5684,1970
1971,2,3.0,F,5048,1970
1971,2,3.0,M,5248,1970
1971,2,4.0,F,4872,1970
1971,2,4.0,M,5298,1970
1971,2,5.0,F,5280,1970
1971,2,5.0,M,5588,1970
1971,2,6.0,F,4572,1970
1971,2,6.0,M,4906,1970
1971,2,7.0,F,4402,1970
1971,2,7.0,M,4636,1970
1971,2,8.0,F,5018,1970
1971,2,8.0,M,5248,1970
1971,2,9.0,F,5170,1970
1971,2,9.0,M,5608,1970
1971,2,10.0,F,5210,1970
1971,2,10.0,M,5144,1970
1971,2,11.0,F,5020,1970
1971,2,11.0,M,5352,1970
1971,2,12.0,F,5310,1970
1971,2,12.0,M,5476,1970
1971,2,13.0,F,4524,1970
1971,2,13.0,M,4790,1970
1971,2,14.0,F,4446,1970
1971,2,14.0,M,4622,1970
1971,2,15.0,F,4928,1970
1971,2,15.0,M,5128,1970
1971,2,16.0,F,5178,1970
1971,2,16.0,M,5336,1970
1971,2,17.0,F,5062,1970
1971,2,17.0,M,5380,1970
1971,2,18.0,F,4970,1970
1971,2,18.0,M,5258,1970
1971,2,19.0,F,5040,1970
1971,2,19.0,M,5432,1970
1971,2,20.0,F,4596,1970
1971,2,20.0,M,4906,1970
1971,2,21.0,F,4388,1970
1971,2,21.0,M,4806,1970
1971,2,22.0,F,5148,1970
1971,2,22.0,M,5604,1970
1971,2,23.0,F,5358,1970
1971,2,23.0,M,5424,1970
1971,2,24.0,F,5194,1970
1971,2,24.0,M,5338,1970
1971,2,25.0,F,5008,1970
